timestamp,id,title,price,original_price,discount_pct,permalink,link_used,affiliate_used
2025-11-18T19:22:01,:R2mj7:,Apple iPhone 15 (128 Gb) - Rosa,11869.0,21399.0,44.53,https://www.mercadolibre.com.mx/apple-iphone-15-128-gb-rosa/p/MLM27172678,https://mercadolibre.com/sec/1eUFGsn,yes
2025-11-18T19:22:04,:R3aj7:,Colchón Emma Original Matrimonial + 2 Pack Almohadas Memory Adapt Queen | Suave Y Adaptable | Espuma Viscoelástica | Corrige Tu Postura | Tecnología Alemana | Colchón En Caja | 135x190x25cm,6999.0,21599.0,67.6,https://www.mercadolibre.com.mx/colchon-emma-original-matrimonial-2-pack-almohadas-memory-adapt-queen-suave-y-adaptable-espuma-viscoelastica-corrige-tu-postura-tecnologia-alemana-colchon-en-caja-135x190x25cm/p/MLM24540713,https://mercadolibre.com/sec/145CcyH,yes
2025-11-18T19:22:08,:R24j7:,Colchón Emma Original Matrimonial + 2 Pack Almohadas Memory Adapt Queen | Suave Y Adaptable | Espuma Viscoelástica | Corrige Tu Postura | Tecnología Alemana | Colchón En Caja | 135x190x25cm,6999.0,21599.0,67.6,https://click1.mercadolibre.com.mx/mclics/clicks/external/MLM/count?a=dnPZuT6VR1o1PUUjVO1xlaxPL%2F7NeJP8KWehnkbH9DehNI0YyYymWmoBY%2B4s%2BTrqJ9Kgf7ESdzf%2FD3NJ2dTDmqkEaXgy6QAV%2FWXNLetFrj2MjJu1NFQSMzP%2F2Sdd%2FgYg8Oogcb7qyQQTBMjBZCJAHrRjs%2BpkY7nBQ0FBUhE2xDovhV3iVt%2FApW7gfsrt8p061cNnu80vjjyng5s4jmS8EF03v7%2FFn6pR7hZSciZ0kBqW9kaXnP8FZQceq6b4JYCpKsEQxkyY8Xu92MddDoBt9W7QF6EWtOLWM6aBW03pEIMetQXfbVMC13sRtodcBPxi0fC7Ab2qkHgqbOF5S5bZoiNAzGuDcyagyWrCdi%2F0IWaTVdONelI4j9et6Me83EHWst6%2FxR7l4gx%2F0pvgInRv2epG6BNAUbN4ubOstEwpFOs%2BslbwCfvyXBNN2VKT16j0KuY1hWVFUbKyuqKcG%2B1lGgtP%2FTd3N95NI3Ly9fyPOeRW9rZkVTKIBWoqhWqc2JKOtUZc5i8kD2kpoZqGXeWggOfo4RMRtf5Ww%2FtZpPk%3D&url=https%3A%2F%2Fwww.mercadolibre.com.mx%2Fcolchon-emma-original-matrimonial-2-pack-almohadas-memory-adapt-queen-suave-y-adaptable-espuma-viscoelastica-corrige-tu-postura-tecnologia-alemana-colchon-en-caja-135x190x25cm%2Fp%2FMLM24540713%23searchVariation%3DMLM24540713%26position%3D4%26search_layout%3Dgrid%26deal_print_id%3D27c66c06-3c0c-4bc4-9d16-4399888ff97e%26tracking_id%3D5d631df6-cf58-499b-b3c7-60ab498be86e&lm=-1518921229,https://mercadolibre.com/sec/2os42ok,yes
2025-11-18T19:22:15,:R31j7:,Lavadora Automática Mabe 21kg Aqua Saver Green Blanca Color Blanco,8199.0,17429.0,52.96,https://www.mercadolibre.com.mx/lavadora-automatica-mabe-21kg-aqua-saver-green-blanca-color-blanco/p/MLM16178049,https://mercadolibre.com/sec/2FAoY9K,yes
2025-11-18T19:22:21,:R2sj7:,"Smart Tv Acer 55 Pulgadas Pantalla 4k Qled Google Tv Con Dolby Audio, Asistente De Google, Televisión, Bluetooth, Hdmi, Wi-fi, Hdr, Control Por Voz Y Soporte De Pared Incluido",6999.0,15999.0,56.25,https://www.mercadolibre.com.mx/smart-tv-acer-55-pulgadas-pantalla-4k-qled-google-tv-con-dolby-audio-asistente-de-google-television-bluetooth-hdmi-wi-fi-hdr-control-por-voz-y-soporte-de-pared-incluido/p/MLM61393993,https://mercadolibre.com/sec/2XeVGzz,yes
2025-11-18T19:30:29,:R37j7:,Cama Hospitalaria Eléctrica 6 Posiciones 4 Motores Cómodo Wc Color Blanco,14999.0,29999.0,50.0,https://www.mercadolibre.com.mx/cama-hospitalaria-electrica-6-posiciones-4-motores-comodo-wc-color-blanco/p/MLM61938734,https://mercadolibre.com/sec/2qo7dJj,yes
2025-11-18T19:30:47,:R3aj7:,Laptop Gamer Hp Victus 15.6'' Amd Ryzen 7 7445hs 16gb Ram 512 Ssd Nvidia Geforce Rtx 4050,15817.0,27795.0,43.09,https://www.mercadolibre.com.mx/laptop-gamer-hp-victus-156-amd-ryzen-7-7445hs-16gb-ram-512-ssd-nvidia-geforce-rtx-4050/p/MLM53049202,https://mercadolibre.com/sec/15dy5eJ,yes
2025-11-18T19:30:50,:R36j7:,Refrigerador Midea French Door Plus Inverter Bru Steel 19 Color Gris Oscuro,12999.0,23099.0,43.72,https://www.mercadolibre.com.mx/refrigerador-midea-french-door-plus-inverter-bru-steel-19-color-gris-oscuro/p/MLM35743486,https://mercadolibre.com/sec/2tFKN8j,yes
2025-11-18T19:30:52,:R2dj7:,Sala 3-2 Esquinera L Sofá Sillón | Sofá + Loveseat Lase,10611.0,21879.0,51.5,https://articulo.mercadolibre.com.mx/MLM-2310973153-sala-3-2-esquinera-l-sofa-sillon-sofa-loveseat-lase-_JM?searchVariation=188214079479,https://mercadolibre.com/sec/2EXjzPJ,yes
2025-11-18T19:30:55,:R2ej7:,Silla De Ruedas Eléctrica Plegable Todo Terreno Gris Joystick Ajustable Asiento Acolchado Descansabrazos Abatibles Cinturón Frenos Electromagnéticos,7559.0,25499.0,70.36,https://www.mercadolibre.com.mx/silla-de-ruedas-electrica-plegable-todo-terreno-gris-joystick-ajustable-asiento-acolchado-descansabrazos-abatibles-cinturon-frenos-electromagneticos/p/MLM34721248,https://mercadolibre.com/sec/1THrWEq,yes
